Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,IncomePerYear,OvertimeRiskFlag,ExperienceRatio
23,No,Travel_Rarely,373,Research & Development,1,2,Life Sciences,4,Male,47,3,1,Research Scientist,3,Married,1223,16901,1,22,4,4,1,1,2,3,1,0,0,1,14676,0,0.043478260869565216
25,Yes,Travel_Frequently,599,Sales,24,1,Life Sciences,3,Male,73,1,1,Sales Representative,4,Single,1118,8040,1,14,3,4,0,1,4,3,1,0,1,0,13416,1,0.04
26,No,Travel_Rarely,583,Research & Development,4,2,Life Sciences,3,Male,53,3,1,Research Scientist,4,Single,2875,9973,1,20,4,2,0,8,2,2,8,5,2,2,34500,1,0.3076923076923077
45,Yes,Travel_Rarely,1449,Sales,2,3,Marketing,1,Female,94,1,5,Manager,2,Single,18824,2493,2,16,3,1,0,26,2,3,24,10,1,11,225888,1,0.5333333333333333
55,No,Non-Travel,177,Research & Development,8,1,Medical,4,Male,37,2,4,Healthcare Representative,2,Divorced,13577,25592,1,15,3,4,1,34,3,3,33,9,15,0,162924,1,0.6
21,Yes,Travel_Frequently,251,Research & Development,10,2,Life Sciences,1,Female,45,2,1,Laboratory Technician,3,Single,2625,25308,1,20,4,3,0,2,2,1,2,2,2,2,31500,0,0.09523809523809523
46,No,Travel_Rarely,168,Sales,4,2,Marketing,4,Female,33,2,5,Manager,2,Married,18789,9946,2,14,3,3,1,26,2,3,11,4,0,8,225468,0,0.2391304347826087
34,No,Travel_Rarely,131,Sales,2,3,Marketing,3,Female,86,3,2,Sales Executive,1,Single,4538,6039,0,12,3,4,0,4,3,3,3,2,0,2,54456,1,0.08823529411764706
51,No,Travel_Frequently,237,Sales,9,3,Life Sciences,4,Male,83,3,5,Manager,2,Divorced,19847,19196,4,24,4,1,1,31,5,2,29,10,11,10,238164,1,0.5686274509803921
59,No,Travel_Rarely,1429,Research & Development,18,4,Medical,4,Male,67,3,3,Manufacturing Director,4,Single,10512,20002,6,12,3,4,0,25,6,2,9,7,5,4,126144,0,0.15254237288135594
34,No,Travel_Frequently,135,Research & Development,19,3,Medical,3,Female,46,3,2,Laboratory Technician,2,Divorced,4444,22534,4,13,3,3,2,15,2,4,11,8,5,10,53328,0,0.3235294117647059
28,No,Travel_Frequently,791,Research & Development,1,4,Medical,4,Male,44,3,1,Laboratory Technician,3,Single,2154,6842,0,11,3,3,0,5,2,2,4,2,0,2,25848,1,0.14285714285714285
44,No,Travel_Rarely,1199,Research & Development,4,2,Life Sciences,3,Male,92,4,5,Manager,1,Divorced,19190,17477,1,14,3,4,2,26,4,2,25,9,14,13,230280,0,0.5681818181818182
34,No,Travel_Frequently,648,Human Resources,11,3,Life Sciences,3,Male,56,2,2,Human Resources,2,Married,4490,21833,4,11,3,4,2,14,5,4,10,9,1,8,53880,0,0.29411764705882354
35,No,Travel_Rarely,735,Research & Development,6,1,Life Sciences,3,Male,66,3,1,Research Scientist,3,Married,3506,6020,0,14,3,4,0,4,3,3,3,2,2,2,42072,1,0.08571428571428572
42,No,Travel_Rarely,603,Research & Development,7,4,Medical,2,Female,78,4,2,Research Scientist,2,Married,2372,5628,6,16,3,4,0,18,2,3,1,0,0,0,28464,1,0.023809523809523808
43,No,Travel_Rarely,531,Sales,4,4,Marketing,4,Female,56,2,3,Sales Executive,4,Single,10231,20364,3,14,3,4,0,23,3,4,21,7,15,17,122772,0,0.4883720930232558
36,No,Travel_Rarely,429,Research & Development,2,4,Life Sciences,3,Female,53,3,2,Manufacturing Director,2,Single,5410,2323,9,11,3,4,0,18,2,3,16,14,5,12,64920,1,0.4444444444444444
44,Yes,Travel_Rarely,621,Research & Development,15,3,Medical,1,Female,73,3,3,Healthcare Representative,4,Married,7978,14075,1,11,3,4,1,10,2,3,10,7,0,5,95736,0,0.22727272727272727
28,No,Travel_Frequently,193,Research & Development,2,3,Life Sciences,4,Male,52,2,1,Laboratory Technician,4,Married,3867,14222,1,12,3,2,1,2,2,3,2,2,2,2,46404,1,0.07142857142857142
51,No,Travel_Frequently,968,Research & Development,6,2,Medical,2,Female,40,2,1,Laboratory Technician,3,Single,2838,4257,0,14,3,2,0,8,6,2,7,0,7,7,34056,0,0.13725490196078433
30,No,Non-Travel,879,Research & Development,9,2,Medical,3,Female,72,3,2,Manufacturing Director,3,Single,4695,12858,7,18,3,3,0,10,3,3,8,4,1,7,56340,1,0.26666666666666666
29,Yes,Travel_Rarely,806,Research & Development,7,3,Technical Degree,2,Female,39,3,1,Laboratory Technician,3,Divorced,3339,17285,3,13,3,1,2,10,2,3,7,7,7,7,40068,1,0.2413793103448276
28,No,Travel_Rarely,640,Research & Development,1,3,Technical Degree,4,Male,84,3,1,Research Scientist,1,Single,2080,4732,2,11,3,2,0,5,2,2,3,2,1,2,24960,0,0.10714285714285714
25,No,Travel_Rarely,266,Research & Development,1,3,Medical,4,Female,40,3,1,Research Scientist,2,Single,2096,18830,1,18,3,4,0,2,3,2,2,2,2,1,25152,0,0.08
32,No,Travel_Rarely,604,Sales,8,3,Medical,3,Male,56,4,2,Sales Executive,4,Married,6209,11693,1,15,3,3,2,10,4,4,10,7,0,8,74508,0,0.3125
45,No,Travel_Frequently,364,Research & Development,25,3,Medical,2,Female,83,3,5,Manager,2,Single,18061,13035,3,22,4,3,0,22,4,3,0,0,0,0,216732,0,0.0
39,No,Travel_Rarely,412,Research & Development,13,4,Medical,3,Female,94,2,4,Manager,2,Divorced,17123,17334,6,13,3,4,2,21,4,3,19,9,15,2,205476,1,0.48717948717948717
58,No,Travel_Rarely,848,Research & Development,23,4,Life Sciences,1,Male,88,3,1,Research Scientist,3,Divorced,2372,26076,1,12,3,4,2,2,3,3,2,2,2,2,28464,0,0.034482758620689655
32,Yes,Travel_Rarely,1089,Research & Development,7,2,Life Sciences,4,Male,79,3,2,Laboratory Technician,3,Married,4883,22845,1,18,3,1,1,10,3,3,10,4,1,1,58596,0,0.3125
39,Yes,Travel_Rarely,360,Research & Development,23,3,Medical,3,Male,93,3,1,Research Scientist,1,Single,3904,22154,0,13,3,1,0,6,2,3,5,2,0,3,46848,0,0.1282051282051282
30,No,Travel_Rarely,1138,Research & Development,6,3,Technical Degree,1,Female,48,2,2,Laboratory Technician,4,Married,4627,23631,0,12,3,1,1,10,6,3,9,2,6,7,55524,0,0.3
36,No,Travel_Rarely,325,Research & Development,10,4,Technical Degree,4,Female,63,3,3,Healthcare Representative,3,Married,7094,5747,3,12,3,1,0,10,0,3,7,7,1,7,85128,0,0.19444444444444445
46,No,Travel_Rarely,991,Human Resources,1,2,Life Sciences,4,Female,44,3,1,Human Resources,1,Single,3423,22957,6,12,3,3,0,10,3,4,7,6,5,7,41076,0,0.15217391304347827
28,No,Non-Travel,1476,Research & Development,1,3,Life Sciences,3,Female,55,1,2,Laboratory Technician,4,Married,6674,16392,0,11,3,1,3,10,6,3,9,8,7,5,80088,0,0.32142857142857145
50,No,Travel_Rarely,1322,Research & Development,28,3,Life Sciences,4,Female,43,3,4,Research Director,1,Married,16880,22422,4,11,3,2,0,25,2,3,3,2,1,2,202560,1,0.06
40,Yes,Travel_Rarely,299,Sales,25,4,Marketing,4,Male,57,2,3,Sales Executive,2,Single,9094,17235,2,12,3,3,0,9,2,3,5,4,1,0,109128,1,0.125
52,Yes,Travel_Rarely,1030,Sales,5,3,Life Sciences,2,Male,64,3,3,Sales Executive,2,Single,8446,21534,9,19,3,3,0,10,2,2,8,7,7,7,101352,1,0.15384615384615385
30,No,Travel_Rarely,634,Research & Development,17,4,Medical,2,Female,95,3,3,Manager,1,Married,11916,25927,1,23,4,4,2,9,2,3,9,1,0,8,142992,1,0.3
39,No,Travel_Rarely,524,Research & Development,18,2,Life Sciences,1,Male,32,3,2,Manufacturing Director,3,Single,4534,13352,0,11,3,1,0,9,6,3,8,7,1,7,54408,0,0.20512820512820512
31,No,Non-Travel,587,Sales,2,4,Life Sciences,4,Female,57,3,3,Sales Executive,3,Divorced,9852,8935,1,19,3,1,1,10,5,2,10,8,9,6,118224,1,0.3225806451612903
41,No,Non-Travel,256,Sales,10,2,Medical,3,Male,40,1,2,Sales Executive,2,Single,6151,22074,1,13,3,1,0,19,4,3,19,2,11,9,73812,0,0.4634146341463415
31,Yes,Travel_Frequently,1060,Sales,1,3,Life Sciences,4,Female,54,3,1,Sales Representative,2,Single,2302,8319,1,11,3,1,0,3,2,4,3,2,2,2,27624,1,0.0967741935483871
44,Yes,Travel_Rarely,935,Research & Development,3,3,Life Sciences,1,Male,89,3,1,Laboratory Technician,1,Married,2362,14669,4,12,3,3,0,10,4,4,3,2,1,2,28344,0,0.06818181818181818
42,No,Non-Travel,495,Research & Development,2,1,Life Sciences,3,Male,37,3,4,Manager,3,Married,17861,26582,0,13,3,4,0,21,3,2,20,8,2,10,214332,1,0.47619047619047616
55,No,Travel_Rarely,282,Research & Development,2,2,Medical,4,Female,58,1,5,Manager,3,Married,19187,6992,4,14,3,4,1,23,5,3,19,9,9,11,230244,0,0.34545454545454546
56,No,Travel_Rarely,206,Human Resources,8,4,Life Sciences,4,Male,99,3,5,Manager,2,Single,19717,4022,6,14,3,1,0,36,4,3,7,3,7,7,236604,0,0.125
40,No,Non-Travel,458,Research & Development,16,2,Life Sciences,3,Male,74,3,1,Research Scientist,3,Divorced,3544,8532,9,16,3,2,1,6,0,3,4,2,0,0,42528,0,0.1
34,No,Travel_Rarely,943,Research & Development,9,3,Life Sciences,4,Male,86,3,3,Healthcare Representative,4,Divorced,8500,5494,0,11,3,4,1,10,0,2,9,7,1,6,102000,0,0.2647058823529412
40,No,Travel_Rarely,523,Research & Development,2,3,Life Sciences,3,Male,98,3,2,Research Scientist,4,Single,4661,22455,1,13,3,3,0,9,4,3,9,8,8,8,55932,0,0.225
41,No,Travel_Frequently,1018,Sales,1,3,Marketing,3,Female,66,3,2,Sales Executive,1,Divorced,4103,4297,0,17,3,4,1,10,2,3,9,3,1,7,49236,0,0.21951219512195122
35,No,Travel_Frequently,482,Research & Development,4,4,Life Sciences,3,Male,87,3,2,Research Scientist,3,Single,4249,2690,1,11,3,2,0,9,3,3,9,6,1,1,50988,1,0.2571428571428571
51,No,Travel_Rarely,770,Human Resources,5,3,Life Sciences,3,Male,84,3,4,Manager,2,Divorced,14026,17588,1,11,3,2,1,33,2,3,33,9,0,10,168312,1,0.6470588235294118
38,No,Travel_Rarely,1009,Sales,2,2,Life Sciences,2,Female,31,3,2,Sales Executive,1,Divorced,6893,19461,3,15,3,4,1,11,3,3,7,7,1,7,82716,0,0.18421052631578946
34,No,Travel_Rarely,507,Sales,15,2,Medical,3,Female,66,3,2,Sales Executive,1,Single,6125,23553,1,12,3,4,0,10,6,4,10,8,9,6,73500,0,0.29411764705882354
25,No,Travel_Rarely,882,Research & Development,19,1,Medical,4,Male,67,3,1,Laboratory Technician,4,Married,3669,9075,3,11,3,3,3,7,6,2,3,2,1,2,44028,0,0.12
58,Yes,Travel_Rarely,601,Research & Development,7,4,Medical,3,Female,53,2,3,Manufacturing Director,1,Married,10008,12023,7,14,3,4,0,31,0,2,10,9,5,9,120096,1,0.1724137931034483
40,No,Travel_Rarely,329,Research & Development,1,4,Life Sciences,2,Male,88,3,1,Laboratory Technician,2,Married,2387,6762,3,22,4,3,1,7,3,3,4,2,0,3,28644,0,0.1
36,No,Travel_Frequently,607,Sales,7,3,Marketing,1,Female,83,4,2,Sales Executive,1,Married,4639,2261,2,16,3,4,1,17,2,2,15,7,6,13,55668,0,0.4166666666666667
48,No,Travel_Rarely,855,Research & Development,4,3,Life Sciences,4,Male,54,3,3,Manufacturing Director,4,Single,7898,18706,1,11,3,3,0,11,2,3,10,9,0,8,94776,0,0.20833333333333334
27,No,Travel_Rarely,1291,Sales,11,3,Medical,3,Female,98,4,1,Sales Representative,4,Married,2534,6527,8,14,3,2,1,5,4,3,1,0,0,0,30408,0,0.037037037037037035
51,No,Travel_Rarely,1405,Research & Development,11,2,Technical Degree,4,Female,82,2,4,Manufacturing Director,2,Single,13142,24439,3,16,3,2,0,29,1,2,5,2,0,3,157704,0,0.09803921568627451
18,No,Non-Travel,1124,Research & Development,1,3,Life Sciences,4,Female,97,3,1,Laboratory Technician,4,Single,1611,19305,1,15,3,3,0,0,5,4,0,0,0,0,19332,0,0.0
35,No,Travel_Rarely,817,Research & Development,1,3,Medical,4,Female,60,2,2,Laboratory Technician,4,Married,5363,10846,0,12,3,2,1,10,0,3,9,7,0,0,64356,0,0.2571428571428571
27,No,Travel_Frequently,793,Sales,2,1,Life Sciences,4,Male,43,1,2,Sales Executive,4,Single,5071,20392,3,20,4,2,0,8,3,3,6,2,0,0,60852,0,0.2222222222222222
55,Yes,Travel_Rarely,267,Sales,13,4,Marketing,1,Male,85,4,4,Sales Executive,3,Single,13695,9277,6,17,3,3,0,24,2,2,19,7,3,8,164340,1,0.34545454545454546
56,No,Travel_Rarely,1369,Research & Development,23,3,Life Sciences,4,Male,68,3,4,Manufacturing Director,2,Married,13402,18235,4,12,3,1,1,33,0,3,19,16,15,9,160824,1,0.3392857142857143
34,No,Non-Travel,999,Research & Development,26,1,Technical Degree,1,Female,92,2,1,Research Scientist,3,Divorced,2029,15891,1,20,4,3,3,5,2,3,5,4,0,0,24348,0,0.14705882352941177
40,No,Travel_Rarely,1202,Research & Development,2,1,Medical,2,Female,89,4,2,Healthcare Representative,3,Divorced,6377,13888,5,20,4,2,3,15,0,3,12,11,11,8,76524,0,0.3
34,No,Travel_Rarely,285,Research & Development,29,3,Medical,2,Male,86,3,2,Laboratory Technician,3,Married,5429,17491,4,13,3,1,2,10,1,3,8,7,7,7,65148,0,0.23529411764705882
31,Yes,Travel_Frequently,703,Sales,2,3,Life Sciences,3,Female,90,2,1,Sales Representative,4,Single,2785,11882,7,14,3,3,0,3,3,4,1,0,0,0,33420,0,0.03225806451612903
35,Yes,Travel_Frequently,662,Sales,18,4,Marketing,4,Female,67,3,2,Sales Executive,3,Married,4614,23288,0,18,3,3,1,5,0,2,4,2,3,2,55368,1,0.11428571428571428
38,No,Travel_Frequently,693,Research & Development,7,3,Life Sciences,4,Male,57,4,1,Research Scientist,3,Divorced,2610,15748,1,11,3,4,3,4,2,3,4,2,0,3,31320,0,0.10526315789473684
34,No,Travel_Rarely,404,Research & Development,2,4,Technical Degree,3,Female,98,3,2,Healthcare Representative,4,Single,6687,6163,1,11,3,4,0,14,2,4,14,11,4,11,80244,0,0.4117647058823529
28,No,Travel_Rarely,736,Sales,26,3,Life Sciences,3,Male,48,2,2,Sales Executive,1,Married,4724,24232,1,11,3,3,1,5,0,3,5,3,0,4,56688,0,0.17857142857142858
31,Yes,Travel_Rarely,330,Research & Development,22,4,Medical,4,Male,98,3,2,Manufacturing Director,3,Married,6179,21057,1,15,3,4,2,10,3,2,10,2,6,7,74148,1,0.3225806451612903
39,No,Travel_Rarely,1498,Sales,21,4,Life Sciences,1,Male,44,2,2,Sales Executive,4,Married,6120,3567,3,12,3,4,2,8,2,4,5,4,1,4,73440,1,0.1282051282051282
51,No,Travel_Frequently,541,Sales,2,3,Marketing,2,Male,52,3,3,Sales Executive,2,Married,10596,15395,2,11,3,2,0,14,5,3,4,2,3,2,127152,0,0.0784313725490196
41,No,Travel_Frequently,1200,Research & Development,22,3,Life Sciences,4,Female,75,3,2,Research Scientist,4,Divorced,5467,13953,3,14,3,1,2,12,4,2,6,2,3,3,65604,1,0.14634146341463414
37,No,Travel_Rarely,1439,Research & Development,4,1,Life Sciences,3,Male,54,3,1,Research Scientist,3,Married,2996,5182,7,15,3,4,0,8,2,3,6,4,1,3,35952,1,0.16216216216216217
33,No,Travel_Frequently,1111,Sales,5,1,Life Sciences,2,Male,61,3,2,Sales Executive,4,Married,9998,19293,6,13,3,1,0,8,2,4,5,4,1,2,119976,0,0.15151515151515152
32,No,Travel_Rarely,499,Sales,2,1,Marketing,3,Male,36,3,2,Sales Executive,2,Married,4078,20497,0,13,3,1,3,4,3,2,3,2,1,2,48936,1,0.09375
39,No,Non-Travel,1485,Research & Development,25,2,Life Sciences,3,Male,71,3,3,Healthcare Representative,3,Married,10920,3449,3,21,4,2,1,13,2,3,6,4,0,5,131040,0,0.15384615384615385
25,No,Travel_Rarely,1372,Sales,18,1,Life Sciences,1,Male,93,4,2,Sales Executive,3,Married,6232,12477,2,11,3,2,0,6,3,2,3,2,1,2,74784,0,0.12
52,No,Travel_Frequently,322,Research & Development,28,2,Medical,4,Female,59,4,4,Manufacturing Director,3,Married,13247,9731,2,11,3,2,1,24,3,2,5,3,0,2,158964,1,0.09615384615384616
43,No,Travel_Rarely,930,Research & Development,6,3,Medical,1,Female,73,2,2,Research Scientist,3,Single,4081,20003,1,14,3,1,0,20,3,1,20,7,1,8,48972,1,0.46511627906976744
27,No,Travel_Rarely,205,Sales,10,3,Marketing,4,Female,98,2,2,Sales Executive,4,Married,5769,7100,1,11,3,4,0,6,3,3,6,2,4,4,69228,1,0.2222222222222222
27,Yes,Travel_Rarely,135,Research & Development,17,4,Life Sciences,4,Female,51,3,1,Research Scientist,3,Single,2394,25681,1,13,3,4,0,8,2,3,8,2,7,7,28728,1,0.2962962962962963
26,No,Travel_Rarely,683,Research & Development,2,1,Medical,1,Male,36,2,1,Research Scientist,4,Single,3904,4050,0,12,3,4,0,5,2,3,4,3,1,1,46848,0,0.15384615384615385
42,No,Travel_Rarely,1147,Human Resources,10,3,Human Resources,3,Female,31,3,4,Manager,1,Married,16799,16616,0,14,3,3,1,21,5,3,20,7,0,9,201588,0,0.47619047619047616
52,No,Travel_Rarely,258,Research & Development,8,4,Other,3,Female,54,3,1,Laboratory Technician,1,Married,2950,17363,9,13,3,3,0,12,2,1,5,4,0,4,35400,0,0.09615384615384616
37,No,Travel_Rarely,1462,Research & Development,11,3,Medical,1,Female,94,3,1,Laboratory Technician,3,Single,3629,19106,4,18,3,1,0,8,6,3,3,2,0,2,43548,0,0.08108108108108109
35,No,Travel_Frequently,200,Research & Development,18,2,Life Sciences,3,Male,60,3,3,Manufacturing Director,4,Single,9362,19944,2,11,3,3,0,10,2,3,2,2,2,2,112344,0,0.05714285714285714
25,No,Travel_Rarely,949,Research & Development,1,3,Technical Degree,1,Male,81,3,1,Laboratory Technician,4,Married,3229,4910,4,11,3,2,1,7,2,2,3,2,0,2,38748,0,0.12
26,No,Travel_Rarely,652,Research & Development,7,3,Other,3,Male,100,4,1,Laboratory Technician,1,Single,3578,23577,0,12,3,4,0,8,2,3,7,7,0,7,42936,0,0.2692307692307692
29,No,Travel_Rarely,332,Human Resources,17,3,Other,2,Male,51,2,3,Human Resources,1,Single,7988,9769,1,13,3,1,0,10,3,2,10,9,0,9,95856,0,0.3448275862068966
49,Yes,Travel_Frequently,1475,Research & Development,28,2,Life Sciences,1,Male,97,2,2,Laboratory Technician,1,Single,4284,22710,3,20,4,1,0,20,2,3,4,3,1,3,51408,0,0.08163265306122448
29,Yes,Travel_Frequently,337,Research & Development,14,1,Other,3,Female,84,3,3,Healthcare Representative,4,Single,7553,22930,0,12,3,1,0,9,1,3,8,7,7,7,90636,1,0.27586206896551724
54,No,Travel_Rarely,971,Research & Development,1,3,Medical,4,Female,54,3,4,Research Director,4,Single,17328,5652,6,19,3,4,0,29,3,2,20,7,12,7,207936,0,0.37037037037037035
58,No,Travel_Rarely,1055,Research & Development,1,3,Medical,4,Female,76,3,5,Research Director,1,Married,19701,22456,3,21,4,3,1,32,3,3,9,8,1,5,236412,1,0.15517241379310345
55,No,Travel_Rarely,1136,Research & Development,1,4,Medical,2,Male,81,4,4,Research Director,4,Divorced,14732,12414,2,13,3,4,2,31,4,4,7,7,0,0,176784,0,0.12727272727272726
36,No,Travel_Rarely,1174,Sales,3,4,Marketing,1,Female,99,3,2,Sales Executive,2,Single,9278,20763,3,16,3,4,0,15,3,3,5,4,0,1,111336,1,0.1388888888888889
31,Yes,Travel_Frequently,667,Sales,1,4,Life Sciences,2,Female,50,1,1,Sales Representative,3,Single,1359,16154,1,12,3,2,0,1,3,3,1,0,0,0,16308,0,0.03225806451612903
30,No,Travel_Rarely,855,Sales,7,4,Marketing,4,Female,73,3,2,Sales Executive,1,Divorced,4779,12761,7,14,3,2,2,8,3,3,3,2,0,2,57348,0,0.1
31,No,Travel_Rarely,182,Research & Development,8,5,Life Sciences,1,Female,93,3,4,Research Director,2,Single,16422,8847,3,11,3,3,0,9,3,4,3,2,1,0,197064,0,0.0967741935483871
34,No,Travel_Frequently,560,Research & Development,1,4,Other,4,Male,91,3,1,Research Scientist,1,Divorced,2996,20284,5,14,3,3,2,10,2,3,4,3,1,3,35952,0,0.11764705882352941
31,Yes,Travel_Rarely,202,Research & Development,8,3,Life Sciences,1,Female,34,2,1,Research Scientist,2,Single,1261,22262,1,12,3,3,0,1,3,4,1,0,0,0,15132,0,0.03225806451612903
27,No,Travel_Rarely,1377,Research & Development,11,1,Life Sciences,2,Male,91,3,1,Laboratory Technician,1,Married,2099,7679,0,14,3,2,0,6,3,4,5,0,1,4,25188,0,0.18518518518518517
36,No,Travel_Rarely,172,Research & Development,4,4,Life Sciences,1,Male,37,2,2,Laboratory Technician,4,Single,5810,22604,1,16,3,3,0,10,2,2,10,4,1,8,69720,0,0.2777777777777778
36,No,Travel_Rarely,329,Sales,16,4,Marketing,3,Female,98,2,2,Sales Executive,1,Married,5647,13494,4,13,3,1,2,11,3,2,3,2,0,2,67764,0,0.08333333333333333
47,No,Travel_Rarely,465,Research & Development,1,3,Technical Degree,1,Male,74,3,1,Research Scientist,4,Married,3420,10205,7,12,3,3,1,17,2,2,6,5,1,2,41040,0,0.1276595744680851
25,Yes,Travel_Rarely,383,Sales,9,2,Life Sciences,1,Male,68,2,1,Sales Representative,1,Married,4400,15182,3,12,3,1,0,6,2,3,3,2,2,2,52800,0,0.12
37,No,Non-Travel,1413,Research & Development,5,2,Technical Degree,3,Male,84,4,1,Laboratory Technician,3,Single,3500,25470,0,14,3,1,0,7,2,1,6,5,1,3,42000,0,0.16216216216216217
56,No,Travel_Rarely,1255,Research & Development,1,2,Life Sciences,1,Female,90,3,1,Research Scientist,1,Married,2066,10494,2,22,4,4,1,5,3,4,3,2,1,0,24792,0,0.05357142857142857
47,No,Travel_Rarely,359,Research & Development,2,4,Medical,1,Female,82,3,4,Research Director,3,Married,17169,26703,3,19,3,2,2,26,2,4,20,17,5,6,206028,0,0.425531914893617
24,No,Travel_Rarely,1476,Sales,4,1,Medical,4,Female,42,3,2,Sales Executive,3,Married,4162,15211,1,12,3,3,2,5,3,3,5,4,0,3,49944,1,0.20833333333333334
32,No,Travel_Rarely,601,Sales,7,5,Marketing,4,Male,97,3,2,Sales Executive,4,Married,9204,23343,4,12,3,3,1,7,3,2,4,3,0,3,110448,0,0.125
34,No,Travel_Rarely,401,Research & Development,1,3,Life Sciences,4,Female,86,2,1,Laboratory Technician,2,Married,3294,3708,5,17,3,1,1,7,2,2,5,4,0,2,39528,0,0.14705882352941177
41,No,Travel_Rarely,1283,Research & Development,5,5,Medical,2,Male,90,4,1,Research Scientist,3,Married,2127,5561,2,12,3,1,0,7,5,2,4,2,0,3,25524,1,0.0975609756097561
40,No,Non-Travel,663,Research & Development,9,4,Other,3,Male,81,3,2,Laboratory Technician,3,Divorced,3975,23099,3,11,3,3,2,11,2,4,8,7,0,7,47700,0,0.2
31,No,Travel_Rarely,326,Sales,8,2,Life Sciences,1,Male,31,3,3,Sales Executive,4,Divorced,10793,8386,1,18,3,1,1,13,5,3,13,7,9,9,129516,0,0.41935483870967744
46,Yes,Travel_Rarely,377,Sales,9,3,Marketing,1,Male,52,3,3,Sales Executive,4,Divorced,10096,15986,4,11,3,1,1,28,1,4,7,7,4,3,121152,0,0.15217391304347827
39,Yes,Non-Travel,592,Research & Development,2,3,Life Sciences,1,Female,54,2,1,Laboratory Technician,1,Single,3646,17181,2,23,4,2,0,11,2,4,1,0,0,0,43752,1,0.02564102564102564
31,Yes,Travel_Frequently,1445,Research & Development,1,5,Life Sciences,3,Female,100,4,3,Manufacturing Director,2,Single,7446,8931,1,11,3,1,0,10,2,3,10,8,4,7,89352,0,0.3225806451612903
45,No,Travel_Rarely,1038,Research & Development,20,3,Medical,2,Male,95,1,3,Healthcare Representative,1,Divorced,10851,19863,2,18,3,2,1,24,2,3,7,7,0,7,130212,1,0.15555555555555556
31,No,Travel_Rarely,1398,Human Resources,8,2,Medical,4,Female,96,4,1,Human Resources,2,Single,2109,24609,9,18,3,4,0,8,3,3,3,2,0,2,25308,0,0.0967741935483871
31,Yes,Travel_Frequently,523,Research & Development,2,3,Life Sciences,2,Male,94,3,1,Laboratory Technician,4,Married,3722,21081,6,13,3,3,1,7,2,1,2,2,2,2,44664,1,0.06451612903225806
45,No,Travel_Rarely,1448,Research & Development,29,3,Technical Degree,2,Male,55,3,3,Manufacturing Director,4,Married,9380,14720,4,18,3,4,2,10,4,4,3,1,1,2,112560,1,0.06666666666666667
48,No,Travel_Rarely,1221,Sales,7,3,Marketing,3,Male,96,3,2,Sales Executive,1,Divorced,5486,24795,4,11,3,1,3,15,3,3,2,2,2,2,65832,0,0.041666666666666664
34,Yes,Travel_Rarely,1107,Human Resources,9,4,Technical Degree,1,Female,52,3,1,Human Resources,3,Married,2742,3072,1,15,3,4,0,2,0,3,2,2,2,2,32904,0,0.058823529411764705
40,No,Non-Travel,218,Research & Development,8,1,Medical,4,Male,55,2,3,Research Director,2,Divorced,13757,25178,2,11,3,3,1,16,5,3,9,8,4,8,165084,0,0.225
28,No,Travel_Rarely,866,Sales,5,3,Medical,4,Male,84,3,2,Sales Executive,1,Single,8463,23490,0,18,3,4,0,6,4,3,5,4,1,3,101556,0,0.17857142857142858
44,No,Non-Travel,981,Research & Development,5,3,Life Sciences,3,Male,90,2,1,Laboratory Technician,3,Single,3162,7973,3,14,3,4,0,7,5,3,5,2,0,3,37944,0,0.11363636363636363
